It implies an increase in resources or support without addressing underlying issues or inefficiencies.,"""Pouring"" is used to convey an excessive and uncontrolled flow of aid, not physical liquid.",1,1
"Metaphorically, ""pour"" suggests a sudden and overwhelming influx of citizens protesting the new regime.","""poured"" describes a large number of people moving into the streets, like a fluid.",2,1
2000 is the last year of the 20th century because the 21st century begins in 2001.,"""pour water"" is an idiomatic expression meaning to spoil or dampen someone's enthusiasm.",1,1
"to invest heavily in scientific research, innovation, and development for economic growth and progress.","""Pour"" implies a flow of resources, not physical liquid.",1,1
"Entries did not actually physically pour in, but were submitted eagerly and abundantly.","""Poured in"" is an idiomatic expression for a large number of things arriving quickly.",2,1
To describe the smooth and flowing quality of her voice.,"""pours out"" compares vocal range to flowing liquid, creating a vivid sensory image.",1,1
- Lack of political support,"""Pouring"" implies a flow of resources, not physical liquid.",1,1
"To describe the action of pouring gasoline, emphasizing the thoroughness and intensity of the act.","""Pour"" describes the physical act of flowing gasoline over the pile.",3,1
To describe the continuous pouring of champagne as a symbol of constant escape and indulgence.,The brother's occupation is to physically pour champagne for the family.,2,1
Due to escalating tensions and frustration with government corruption and lack of accountability.,The context describes a violent and gruesome physical attack on the victims.,1,1
Because it accurately describes the function and design of the liquid cooling garment.,Water is physically moved through tubing by a mechanical device.,1,0
To describe the physical action of moving liquid through a system without metaphorical connotations.,Refers to a physical station and equipment used to transfer fluids.,2,0
"Describing physical actions, not figurative language.","Arms don't literally pump like a mechanical device, but rather move in a pumping motion.",2,0
To provide financial support for essential relief efforts in the region.,"""water pumping"" refers to the physical act of pumping water.",2,0
To reduce debt and increase liquidity.,"""pumping"" implies injecting cash, not using a physical pump.",2,0
"""Pump"" is used literally to describe the heart's action, not metaphorically as in ""pumping out information.""","The heart's function of pumping blood is a physical, biological process.",3,0
To inject funds and expand their financial services offerings through American Savings.,"""pump"" means to inject or infuse, not physical fluid transfer.",2,0
"Literal action of pumping and treating groundwater, not metaphorical or symbolic meaning.",Refers to the physical action of moving fluid (water) through a mechanical device.,2,0
It refers to the injection or infusion of funds into the thrifts by the federal government.,"""Pumped"" conveys the idea of injecting or channeling funds, not a physical action.",2,0
to prevent flooding and manage excess water in the Great Salt Lake.,"""pump"" refers to the physical act of transferring water from one place to another.",2,0
It is used to describe the physical action of the heart contracting and ejecting blood.,Refers to the heart's physical action of pumping blood.,3,0
"The term ""pump"" is used to refer to the heart's function of circulating blood.",Refers to the heart's physical ability to pump blood.,3,0
Pump is used literally because it refers to the physical action of increasing well output.,Refers to the physical action of extracting oil and gas from a well.,3,0
